Text,label 1,label 2,accident_predicted,ner_locations
স্বর্ণ মন্দির সংলগ্ন এলাকায় কাটানো দিনগুলোর স্মৃতি আজও আমাকে নস্টালজিক করে তোলে।,0,normal,0,[]
"11 bochor age Bandarban Swarna Mondirer vetorer elakay pray 6 mash chilam, shei smriti ekhono mone ache.",0,normal,0,[]
"11 years age Bandarban Swarna Mondir area te 6 months chilam, ekhon oi memories gula khub miss kori.",0,normal,0,[]
ফুপাতো ভাইয়ের সঙ্গে পাহাড়ে ঘোরার অভিজ্ঞতার সঙ্গে ভিডিওর দৃশ্যগুলোর অনেক মিল খুঁজে পেয়েছি।,0,normal,0,[]
ঝিরি ও জঙ্গলের দৃশ্য দেখে ছোটবেলার ভ্রমণের কথা মনে পড়ে গেল।,0,normal,0,[]
"Chotobelay fupato bhaiyer sathe pahare giyechilam, video dekhe shei smriti abar mone pore gelo.",0,normal,0,[]
"Video ta dekhe childhood hill trip er same feeling pachchi, jhiri ar jungle shob same mone hocche.",0,normal,0,[]
"Bandarban er hill view gula honestly next level, ekbar gele abar jete mon chay.",0,normal,0,[]
Tindu-Rimakri trip er experience ta ekhono vulte pari nai.,0,normal,0,[]
Rainy season e Bandarban er natural beauty onno level e chole jay.,0,normal,0,[]
Ei route ta trekking lovers der jonno perfect destination.,0,normal,0,[]
Kristong Rungrang jawar somoy local guide onek helpful chilo.,0,normal,0,[]
Hill area te travel korle proper safety maintain kora dorkar.,0,normal,0,[]
Video ta dekhe mone hocche Bangladesh er onek hidden place ekhono dekha hoyni.,0,normal,0,[]
Pahari manushder hospitality amar kache really impressive legeche.,0,normal,0,[]
Nasaihung trip ta challenging chilo but experience ta amazing.,0,normal,0,[]
Chimbuk er dike gele road er view gula oshadharon lage.,0,normal,0,[]
Transportation ar security system improve hole tourist aro barbe.,0,normal,0,[]
Bandarban er remote area gulor scenery camera te puro capture kora jay na.,0,normal,0,[]
Swarna Mondir er vetorer area ta khub peaceful ekta place.,0,normal,0,[]
Trekking route e clear water jhiri gula journey ke aro enjoyable kore.,0,normal,0,[]
Pahari village gulor environment onek calm and refreshing.,0,normal,0,[]
Ei adventure trip e courage na thakle complete kora tough.,0,normal,0,[]
Local guide chara ei route e trekking kora besh risky hote pare.,0,normal,0,[]
Hill district gulor culture ar lifestyle jante parata ekta unique experience.,0,normal,0,[]
Bandarban er offbeat location gulo amar sobcheye favorite.,0,normal,0,[]
"Childhood e giyechilam, ekhon video dekhe same nostalgic feeling hocche.",0,normal,0,[]
Pahari area te night stay korar experience ta totally different.,0,normal,0,[]
Crystal clear jhiri ar green hill er combination ta just awesome.,0,normal,0,[]
Long trekking er por summit er view dekhe shob koshto bhule gechilam.,0,normal,0,[]
"Ei destination ta ekhono mass tourism er baire ache, etai bhalo.",0,normal,0,[]
Remote hill village e giye local life dekhata amar kache best part chilo.,0,normal,0,[]
"বান্দরবানের আলীকদম–থানচি সড়কের ১৬ কিলোমিটার এলাকায় নিয়ন্ত্রণ হারিয়ে একটি মোটরসাইকেল প্রায় ১,০০০ ফুট গভীর খাদে পড়ে যায়। এতে মোটরসাইকেলে থাকা দুই আরোহী গুরুতর আহত হন।",1,road accident,1,"['বান', 'দর', 'বানের', 'আলীকদম', 'থানচি']"
বরকল বাঙালটিলা এলাকায় আজ আনুমানিক বিকেল ৫টার দিকে একটি যাত্রীবাহী বার্মাবোট নদীতে ডুবে যায়। নৌকাটিতে থাকা ৮ জন যাত্রীর মধ্যে ৭ জনকে উদ্ধার করা হলেও একজন এখনও নিখোঁজ রয়েছেন। নিখোঁজ ব্যক্তির সন্ধানে উদ্ধার তৎপরতা অব্যাহত রয়েছে। সূত্র: বরকল উপজেলা প্রেসক্লাব,1,waterway,1,"['বরকল', 'বাঙাল', 'টিলা']"
"ভারি বর্ষণের ফলে রাঙামাটির ঘাগড়া এলাকায় পাহাড় ধসে মাটি সড়কে এসে পড়ায় যানবাহন চলাচলে চরম দুর্ভোগ সৃষ্টি হয়েছে। এরই মধ্যে আজ সোমবার সকাল ৬টা ৪০ মিনিটে রাঙামাটিগামী পাহাড়িকা বাসটি দুর্ঘটনার কবলে পড়ে। ​স্থানীয় সূত্রে জানা গেছে, বৃষ্টির কারণে পাহাড়ের মাটি ধসে রাস্তায় চলে আসায় বাসটি দুর্ঘটনার শিকার হয়। তবে ভাগ্যক্রমে কোনো হতাহতের ঘটনা ঘটেনি। বাসটি বড় ধরনের দুর্ঘটনার হাত থেকে রক্ষা পেলেও, এ ঘটনার পর থেকে যাত্রীদের মধ্যে আতঙ্ক ছড়িয়ে পড়ে এবং যাত্রীরা চরম দুর্ভোগে পড়েন। ​সংশ্লিষ্ট কর্তৃপক্ষ জানিয়েছেন, পরিস্থিতি স্বাভাবিক করতে দ্রুত ব্যবস্থা গ্রহণ করা হচ্ছে।",1,road accident,1,"['রাঙামাটির', 'রাঙামাটি']"
রাঙ্গামাটির বরকলে নৌকাডুবিতে নিখোঁজ যুবকের মরদেহ উদ্ধার।,1,waterway,1,['বরকল']
রাঙামাটি শহরের রিজার্ভ বাজার নতুন বাস স্টেশনের এলাকায় আজ বিকালে সিএনজি সমিতির সামনে একটি বাস নিয়ন্ত্রণ হারিয়ে দুর্ঘটনার কবলে পড়ে। এ ঘটনায় এক বৃদ্ধ ও এক শিশু আহত হন। দুর্ঘটনায় সিএনজি ও দোকানপাট ক্ষতিগ্রস্ত হয়েছে।,1,road accident,1,"['রাঙামাটি', 'রিজা', 'বাজার']"
"চাষের অজুহাতে পাহাড় ধ্বং-স, রাঙামাটিতে অনুমোদন ছাড়াই চলছে প্রকাশ্য পাহাড় কা-টা।",1,crime,0,['রাঙামাটিতে']
খাগড়াছড়ি থেকে চট্টগ্রামগামী বিআরটিসি বাসের ধাক্কায় দুই মোটরসাইকেল আরোহীর মৃ*ত্যু। বাসে আগুন দেয় বিক্ষুদ্ধরা। ফটিকছড়িতে এ ঘটনা ঘটে।,1,road accident,1,"['খাগ', 'ডা', 'ডি', 'ফটিক']"
"চোখের সামনে ঘটে গেল ভয়াবহ দুর্ঘটনা! আলুটিলা যাওয়ার পথে এই দুর্ঘটনার দৃশ্যটি ক্যামেরাবন্দী করি। গতকাল বিকেলে আমরা গাড়িতে করে খাগড়াছড়ির আলুটিলার দিকে যাচ্ছিলাম। পথে আলুটিলা রোডে দুটি জীপ গাড়ির মুখোমুখি সংঘর্ষের পরের দৃশ্য দেখতে পাই এবং তখনই এই ভিডিওটি ধারণ করি। সেসময় বৃষ্টি হচ্ছিল এবং রাস্তা বেশ পিছল ছিল। ঘটনাস্থলে দায়িত্বরত টুরিস্ট পুলিশ আমাদের সবাইকে সতর্ক করে বলেন, রাস্তা পিচ্ছিল, তাই সাবধানে চলাচল করতে। পাহাড়ি রাস্তায়, বিশেষ করে বর্ষাকালে, নিরাপদ গতিতে গাড়ি চালানো অত্যন্ত গুরুত্বপূর্ণ। সবাই নিরাপদে ভ্রমণ করুন। ",1,road accident,0,"['আল', 'টিলা', 'খাগ', 'ডা', 'ডির', 'পথে']"
"রাঙামাটির কাপ্তাই হ্রদে গোসলে নেমে নিখোঁজ কিশোরের মরদেহ উদ্ধার. কাপ্তাই হ্রদে গোসল করতে নেমে নিখোঁজ, ৬ ঘণ্টা পর নবজিৎ চাকমার মরদেহ উদ্ধার. রাঙামাটির কাপ্তাই হ্রদে গোসল করতে নেমে পানিতে ডুবে নিখোঁজ হওয়ার প্রায় ৬ ঘণ্টা পর নবজিৎ চাকমা (১৯) নামে এক যুবকের মরদেহ উদ্ধার করা হয়েছে। স্থানীয় সূত্রে জানা যায়, শনিবার (৩০ মে) দুপুর আনুমানিক ১২টার দিকে নবজিৎসহ ৭-৮ জন বন্ধু ইঞ্জিনচালিত একটি নৌকায় করে রাঙ্গামাটি সদর উপজেলার বালুখালী ইউনিয়ন সংলগ্ন কাপ্তাই হ্রদে ঘুরতে যান। একপর্যায়ে তারা হ্রদে গোসল করতে নামলে নবজিৎ পানিতে তলিয়ে গিয়ে নিখোঁজ হন।ঘটনার পরপরই স্থানীয় লোকজন ও ফায়ার সার্ভিসের উদ্ধারকারী দল তাকে খুঁজে বের করার জন্য অভিযান শুরু করে। দীর্ঘ অনুসন্ধানের পর নিখোঁজের প্রায় ৬ ঘণ্টা পর সন্ধ্যার দিকে হ্রদ থেকে নবজিৎ চাকমার মরদেহ উদ্ধার করা হয়।",1,waterway,1,"['রাঙামাটির', 'কাপ', 'তাই', 'হর', 'দে', 'দপ']"
